"osm_obj","osm_id","osm_lat","osm_lng","osm_ref:FR:prix-carburants","osm_name","osm_brand","osm_operator","osm_opening_hours"
"node","3821879009",45.589156,5.9045326,"73000010","Station Service E. Leclerc","","","24/7"
"node","3827133545",43.4059997,6.0732954,"83170003","Esso du Caramy","Esso","","24/7"
"node","3831307579",48.5384641,-2.988693,"22170003","Carrefour Market","","","24/7"
"node","3834734865",46.8152205,0.3377442,"86140002","","","","24/7"
"node","3834734875",46.8165971,0.3317852,"86140001","","","","24/7"
"node","3837250771",47.2466281,6.8099612,"25120004","Station Service Intermarché","","Intermarché",""
"node","3842874897",48.9601828,2.8721902,"77100019","","","","24/7"
"node","3842982353",48.9569771,2.9028547,"77100010","Total Contact","","","24/7"
"node","3843121828",44.1758268,0.5598799,"47310004","","","","24/7"
"node","3848378853",45.9464592,4.2202178,"42470001","","","","24/7"
"node","3853116978",46.108415,-0.7680789,"17700004","","","","24/7"
"node","3853116980",46.1089028,-0.7544136,"17700002","","","",""
"node","3854349210",46.1036948,-0.7540321,"17700001","","","",""
"node","3856632538",43.2243864,0.1017046,"65600002","Station Saint-Christophe","Elan","",""
"node","3858963557",44.5013112,-0.7889144,"33830001","Super U - La station (Belin-Béliet)","","Super U","24/7"
"node","3859291004",44.383539,2.8223363,"12310002","","","","24/7"
"node","3863997578",46.2969035,0.1796091,"86700001","","Carrefour","","24/7"
"node","3865715158",46.5724968,0.3608143,"86011002","","","","24/7"
"node","3865715159",46.5875543,0.3638226,"86000021","","","","24/7"
"node","3867026420",45.5280466,4.9155458,"38780001","","","","24/7"
"node","3867026421",45.5597331,4.8095579,"69700002","","","","24/7"
"node","3867026423",45.594526,4.7707331,"69700005","","","","24/7"
"node","3867026424",45.6044766,4.7813349,"69520001","","","","24/7"
"node","3867026425",45.6889699,4.8269787,"69540001","","","",""
"node","3867026428",46.7937103,0.7982628,"86370005","","","","24/7"
"node","3867583752",44.924555,5.7825213,"38350002","","","","24/7"
"node","3867583753",44.9326438,5.782528,"38350004","","","","24/7"
"node","3867584259",45.157897,5.3343701,"38160003","","","","24/7"
"node","3867584260",45.1788801,5.7051274,"380000016","Agip","","","24/7"
"node","3867584263",45.3208048,5.2066825,"38980001","","","",""
"node","3867584272",45.3413031,5.1974034,"38260008","","","",""
"node","3867584273",45.3927502,5.2531237,"38260007","","","","24/7"
"node","3868881410",48.0853223,-0.64332,"53210001","","","","24/7"
"node","3873572963",43.7003861,7.2878477,"6300002","Station Service Gatto","","","24/7"
"node","3873707607",44.547343,-0.8744829,"33770001","","","","24/7"
"node","3873707609",44.6125908,-0.9460484,"33380003","","","",""
"node","3874504662",44.8252781,-0.4448669,"33370007","","","","24/7"
"node","3875692263",46.7135819,-1.4310783,"85000012","Total Access","Total Access","Total","24/7"
"node","3876747127",45.7729114,3.0963308,"63000001","Total","","","24/7"
"node","3877090379",47.395368,4.5482423,"21350001","","","","24/7"
"node","3877110594",50.3482076,2.5679043,"62690002","Total","","","24/7"
"node","3877125713",47.0447718,3.6423894,"58110001","","","",""
"node","3877926162",48.2963261,2.3906813,"45330002","","","","24/7"
"node","3877926164",48.2983363,2.4178814,"45330001","Total","","","24/7"
"node","3878094002",48.3191315,2.5742629,"77760002","","","",""
"node","3878094003",48.3229835,2.5783739,"77760001","","","","24/7"
"node","3879896447",44.0376147,2.5226137,"12170004","Station-Service","","",""
"node","3884639148",45.840377,1.2539874,"87000003","","","","24/7"
"node","3886372382",49.7951923,1.1061525,"76590002","","","","24/7"
"node","3888337447",47.0667244,2.4144329,"18000014","","","","24/7"
"node","3890798250",44.9226612,2.4347874,"15000005","Total","","",""
"node","3890798251",44.9228204,2.4274097,"15000003","Total","","",""
"node","3890798253",44.9329768,2.4495336,"15000014","","","",""
"node","3893150830",48.6310821,2.4173369,"91080001","","BP","","24/7"
"node","3894109446",49.047314,2.5108438,"95380002","","","","24/7"
"node","3902004389",43.3105713,6.633517,"83120002","Sainte-Maxime / Mermoz","","",""
"node","3904548530",44.6493963,1.5707839,"46240001","","","","24/7"
"node","3907010718",45.6113804,4.0673712,"42600001","","","Carrefour","24/7"
"node","3912843645",44.7573964,0.4110969,"24240001","","","","24/7"
"node","3916002774",43.3521099,-1.5499473,"64310002","Station service","","netto","24/7"
"node","3921758154",48.8616019,4.484842,"51240002","Intermarché Contact","","Groupement des Mousquetaires","24/7"
"node","3923269856",47.4119529,-1.9695003,"44750002","Intermarche","","","24/7"
"node","3923481284",48.3678995,-2.3949293,"22640003","Intermarché Contact","","Groupement des Mousquetaires","24/7"
"node","3925280113",47.1738964,4.1558014,"58230001","","","","24/7"
"node","3925504387",44.0055441,4.9330459,"84320001","","","",""
"node","3925549575",43.9578696,4.8506699,"84130012","","","","24/7"
"node","3927007958",49.0735618,5.4270771,"55320001","Intermarché Contact","","Groupement des Mousquetaires",""
"node","3927313636",43.3816616,5.7048466,"83640001","","","","24/7"
"node","3927413952",45.0382844,3.0898401,"15100006","","","","24/7"
"node","3927625229",43.3877953,4.8055614,"13230001","Intermarche Super","","","24/7"
"node","3932729561",45.3245907,5.5681422,"38430001","Carrefour Market","","","24/7"
"node","3933841296",49.6612806,3.3733014,"2800004","Carrefour","","","24/7"
"node","3935697648",49.8959274,3.625911,"2120005","Total","","Total",""
"node","3935997181",49.9011548,3.6300997,"2120003","Carrefour","","","24/7"
"node","3936025424",43.394703,6.3329986,"83340011","Total Access","","Total","24/7"
"node","3946781444",45.7260846,2.8956095,"63210001","Total","","",""
"node","3948928037",43.852102,-1.3515363,"40660002","","","","24/7"
"node","3949904721",48.9952646,1.0286887,"27190003","Intermarché","","","24/7"
"node","3950171322",45.2575654,3.199016,"15500006","Orceyre Carburants","","",""
"node","3950505998",46.8552158,3.6436713,"58340001","Atac","","","24/7"
"node","3950522304",46.835621,3.4695584,"58300004","","","","24/7"
"node","3953190075",46.7142154,3.3548591,"58390003","","","","24/7"
"node","3955089590",47.3717622,-1.1825525,"44150004","Super U","Super U","","24/7"
"node","3959648260",45.7502459,3.1330173,"63170007","Agip","","","24/7"
"node","3959988455",45.6085269,5.5364423,"38630003","U La Station","","U Express","24/7"
"node","3962693883",47.5091972,6.7794636,"25200003","","","","24/7"
"node","3966914078",49.3931634,4.687974,"8400003","E. Leclerc","","","24/7"
"node","3970003077",47.7353047,-3.3897117,"56100003","","Total","",""
"node","3971004738",43.2878955,0.0689702,"65460001","Total Station Service","Total","Total",""
"node","3972354260",46.5907162,3.3226232,"3000006","E. Leclerc","","","24/7"
"node","3979127822",45.6309423,4.4575979,"69590002","Station Service Avia","","","24/7"
"node","3986221917",48.5097164,3.7152542,"10100001","","","","24/7"
"node","3991315428",46.2976389,6.3060639,"74140005","","","","24/7"
"node","3994831899",45.0554077,5.1926389,"26730001","Total","Total","Total","24/7"
"node","3998078604",48.7164289,3.7261131,"51120001","","","",""
"node","4002523769",49.0483344,3.9625532,"51200001","","","","24/7"
"node","4007241186",43.5491228,3.7818618,"34690004","Intermarché","","Groupement des Mousquetaires","24/7"
"node","4008352397",43.4446009,5.5529372,"13710004","","Intermarché","","24/7"
"node","4010849368",47.5262575,6.7989592,"25200006","","","Colryut","24/7"
"node","4012475862",49.2883947,0.1886021,"14130007","Station Service","","",""
"node","4012476695",49.2849824,0.2056441,"14130004","","","",""
"node","4016235943",50.0304034,3.9237556,"59219001","","Total","",""
"node","4020165422",43.766834,0.311615,"32190003","Station Services","","","24/7"
"node","4022528060",46.2622087,5.6481004,"1100006","Intermarché Super","","Groupement des Mousquetaires","24/7"
"node","4035100382",48.2915361,6.1298427,"88500004","Total Contact","","Total",""
"node","4035298741",48.7839893,2.4471249,"94000011","","","","24/7"
"node","4051339118",45.5763246,2.8039782,"63240001","Total","Total","","24/7"
"node","4058102914",49.3484975,6.192069,"57110001","Avia","Avia","","24/7"
"node","4058165066",43.7896415,4.8333431,"13210003","Trinité (24h/24)","","","24/7"
"node","4059933920",50.9360773,1.8060768,"62901001","Carrefour","","Carrefour","24/7"
"node","4063030997",44.2319725,1.7561407,"82160002","Le Relais du Causse","","","24/7"
"node","4063676299",43.8303636,1.7375462,"81800004","Station Service Intermarché","","","24/7"
"node","4063761314",43.8015252,1.5926544,"31660001","Station U Bessières","Système U","","24/7"
"node","4063802353",43.8985235,1.8861336,"81600005","Station Service Esso","","",""
"node","4069532389",47.7383333,7.336483,"68100009","","","","24/7"
"node","4086392240",48.3172985,-2.2506362,"22250001","","","Super U","24/7"
"node","4090056096",45.7369059,3.0991642,"63540002","","Total excellium","",""
"node","4095973193",44.6056745,4.942262,"26450001","Gamm Vert","","","24/7"
"node","4096006698",44.8328551,-0.4060265,"33370016","","","","24/7"
"node","4110017456",45.4462526,4.4068514,"42000008","","","","24/7"
"node","4111993646",45.4334718,4.3328311,"42230002","","","","24/7"
"node","4111999639",42.5028073,2.0781606,"66210002","Station Service","","","24/7"
"node","4112024944",42.7305601,1.7991428,"9110002","Station Service Carrefour Contact","","","24/7"
"node","4112206908",42.9865756,1.6161813,"9000005","Station Service","","","24/7"
"node","4112228241",43.0475083,1.6348981,"9120001","Station Service Relais du Montcalm","","",""
"node","4113608570",43.0742673,1.6439875,"9340001","Station Service Super U Verniolle","","","24/7"
"node","4113765593",43.9308671,2.1632704,"81000008","Station Service Élan","","",""
"node","4113821589",44.0475864,2.1580854,"81400002","Total","","","24/7"
"node","4115870190",48.9833079,2.5435597,"93290005","Relais Total de la Croix Pigeot","","","24/7"
"node","4123018727",43.5855845,3.7711365,"34570001","Total","","Total",""
"node","4127641764",44.0428742,6.1280832,"4510003","Station Service Avia","","","24/7"
"node","4127976323",46.2992785,3.2963579,"3500005","","","","24/7"
"node","4136007906",47.7945038,7.1717122,"68701001","","","","24/7"
"node","4136890311",47.7888634,7.3874266,"68390003","","","",""
"node","4138961057",44.9736012,1.8498454,"19120001","Intermarché","","","24/7"
"node","4139256590",45.6609514,4.5651575,"69850001","Total","","","24/7"
"node","4141520283",46.8325851,2.9372782,"18600003","","","Intermarché","24/7"
"node","4144066291",44.1985646,2.3392782,"12800002","Sation Service","","",""
"node","4144067463",44.187822,2.3609009,"12800003","Station Service E. Leclerc","","","24/7"
"node","4146731682",48.2294265,0.1278632,"72170001","","","Super U","24/7"
"node","4146800627",48.2880678,0.0212899,"72130001","","","","24/7"
"node","4149639815",47.106638,3.5117815,"58330001","","","","24/7"
"node","4151919767",43.4503018,2.0644308,"81540001","","","U Express","24/7"
"node","4166023660",43.8948454,2.341825,"81430001","Station Service Élan","","","24/7"
"node","4169982353",46.9223861,3.2687757,"58160001","","","","24/7"
"node","4169982375",46.9418403,3.2588077,"58160003","","","","24/7"
"node","4176406689",45.2832324,2.6600056,"15400002","","","",""
"node","4184960690",48.9713087,2.1921563,"95240003","Esso","","","24/7"
"node","4185968547",45.5015942,5.129163,"38440002","Station Service Casino","","","24/7"
"node","4186887391",49.0750096,6.0962831,"57130004","Relais de Jouy","Total","","24/7"
"node","4193978962",44.9103173,4.8837631,"26000007","Esso","","","24/7"
"node","4194081481",47.4832748,6.8351524,"25700003","Relais du Doubs","Total","","24/7"
"node","4194081483",47.4862756,6.8439017,"25400003","","Intermarché","","24/7"
"node","4194082204",48.5245521,7.7836146,"67000027","","","",""
"node","4197443840",45.4675794,4.3844951,"42270003","","","","24/7"
"node","4197466392",49.6506942,3.2810981,"2700001","Relais de Paris","Total","Total",""
"node","4197617198",49.0159699,2.2085424,"95150002","Carrefour","","","24/7"
"node","4198268171",43.9510815,2.125607,"81000002","Station Service","","",""
"node","4200287203",49.2688809,-0.2579645,"14150001","Esso","","","24/7"
"node","4200542678",48.0913213,-1.6798482,"35200005","La Station U","","SAS de l'Yser 2","Mo-Sa 08:30-20:00"
"node","4202349594",47.8810923,1.9524996,"45560001","Station Service Carrefour Market","","Carrefour","24/7"
"node","4204669789",48.5252578,-2.2512313,"22130002","E. Leclerc","","",""
"node","4205791421",44.3807918,4.6456795,"7700002","","","","24/7"
"node","4210742789",44.3407301,6.3783718,"4140001","Intermarché","","","24/7"
"node","4212356637",43.2961538,3.2564824,"34410003","","","",""
"node","4212619401",47.2778467,-2.466715,"44740002","Avia","","",""
"node","4212661239",46.9895807,3.1868659,"58000011","Station du Petit Canal","","Total",""
"node","4212720451",45.6417513,5.1306948,"38290005","","U","","24/7"
"node","4214963218",45.9332474,5.4100532,"1230003","","","Elan","24/7"
"node","4215927792",45.0441193,5.0313118,"26100003","","","","24/7"
"node","4216021689",45.0681116,5.0502567,"26540001","Carrefour","","","24/7"
"node","4216109190",45.3414688,5.0478824,"38270005","","","","24/7"
"node","4221822059",46.9882291,-0.4409603,"79510002","","","","24/7"
"node","4223870214",43.7678815,4.2799835,"30620001","Casino","","","24/7"
"node","4224120190",44.8703815,3.2524799,"48200006","BP","","BP","24/7"
"node","4225805489",47.6311285,-2.100908,"56350002","Station-service Intermarché","Intermarché","Intermarché","24/7"
"node","4230886254",47.8060039,7.3376163,"68270002","Esso","","","24/7"
"node","4230956690",48.1274281,-3.0562822,"56480001","","","","24/7"
"node","4232308612",43.2820414,2.4366683,"11600005","","","","24/7"
"node","4241152802",47.6972627,2.6318978,"45500008","","","Total","24/7"
"node","4243382854",47.3466271,-1.1630139,"49530001","","Élan","",""
"node","4243513893",49.9192174,4.0844811,"2500004","Total Excellium","","Total","24/7"
"node","4245040284",50.0266408,4.0313532,"59610002","Carrefour","","","24/7"
"node","4247143296",45.3776742,4.7956579,"38550001","","","","24/7"
"node","4251109500",47.6285122,6.8454157,"90000005","","Élan","",""
"node","4252856645",47.6403379,6.868513,"90000002","","","",""
"node","4254851994",48.5821874,1.9369961,"78730001","","","","24/7"
"node","4255526193",46.3815354,5.8304123,"39200004","Station Service Casino","","",""
"node","4255805288",43.6557659,3.9961762,"34670001","AS24","","","24/7"
"node","4257020983",49.84233,4.5368474,"8150001","Carrefour","","","24/7"
"node","4257768828",45.6996612,5.9087744,"73100003","","","","24/7"
"node","4258542720",43.3340578,5.4024188,"13014010","","","","24/7"
"node","4259103193",46.5636623,3.3553021,"3400003","","","",""
"node","4263022915",46.5637136,0.8701858,"86310001","","","","24/7"
"node","4264756317",46.0527252,3.9302539,"42370003","","","","24/7"
"node","4264759007",46.1761545,3.8714859,"42310001","","","","24/7"
"node","4265239940",50.0174379,4.0520674,"59610001","Simply Market","","","24/7"
"node","4266300634",49.5315288,3.8559313,"2280001","","","","24/7"
"node","4272266179",51.0313343,2.3926049,"59210005","","Total","","24/7"
"node","4278450402",48.0440595,-4.4896495,"29790001","Super U","","",""
"node","4280668743",45.821066,5.1992715,"1800002","","","",""
"node","4280727509",43.3857696,0.8347685,"31230004","","","","24/7"
"node","4280727510",43.3893331,0.8377529,"31230003","","","","24/7"
